Wavenumber, 11301_2-16.SPA, 11302_2-16.SPA, 11303_2-16.SPA, 113121_2-22.SPA, 113122_2-22.SPA, 113123_2-22.SPA, 113151_2-22.SPA, 113152_2-22.SPA, 113153_2-22.SPA, 113181_2-22.SPA, 113182_2-22.SPA, 113183_2-22.SPA, 113241_2-22.SPA, 113242_2-22.SPA, 113243_2-22.SPA, 113301_2-22.SPA, 113302_2-22.SPA, 113303_2-22.SPA, 11331_2-16.SPA, 11332_2-16.SPA, 11333_2-16.SPA, 113361_2-22.SPA, 113362_2-22.SPA, 113363_2-22.SPA, 11361_2-16.SPA, 11362_2-16.SPA, 11363_2-16.SPA, 11391_2-22.SPA, 11392_2-22.SPA, 11393_2-22.SPA
1761.85, 95.9413, 96.0708, 95.6374, 97.8005, 98.2841, 98.0084, 98.3363, 98.3817, 98.5623, 98.5506, 98.2755, 98.1942, 98.44, 98.8835, 98.875, 98.3407, 98.5339, 98.6662, 96.3712, 96.5662, 96.898, 98.2996, 98.5843, 98.7737, 98.6701, 97.3934, 97.32, 97.8469, 100.819, 97.5514
1761.79, 95.9822, 96.1081, 95.6787, 97.812, 98.2778, 97.9885, 98.3497, 98.3915, 98.5477, 98.5769, 98.2512, 98.2027, 98.4299, 98.8816, 98.8874, 98.3375, 98.5305, 98.6546, 96.3879, 96.5932, 96.9384, 98.3078, 98.5687, 98.7695, 98.6958, 97.4101, 97.3323, 97.8822, 100.832, 97.5683
1761.73, 96.0235, 96.1481, 95.7278, 97.8207, 98.2796, 97.9698, 98.3659, 98.4108, 98.5359, 98.5932, 98.2286, 98.2189, 98.4209, 98.8867, 98.8859, 98.3431, 98.5254, 98.6425, 96.4057, 96.6158, 96.977, 98.3159, 98.5443, 98.7666, 98.7175, 97.4279, 97.3477, 97.9225, 100.853, 97.5716
1761.67, 96.0657, 96.1905, 95.783, 97.8263, 98.2884, 97.9548, 98.3836, 98.4374, 98.5261, 98.5985, 98.2118, 98.2411, 98.4143, 98.8958, 98.87, 98.3552, 98.5173, 98.6309, 96.427, 96.6322, 97.0119, 98.3223, 98.5136, 98.7662, 98.734, 97.4466, 97.3651, 97.9627, 100.881, 97.5639
1761.61, 96.1096, 96.2347, 95.8406, 97.8279, 98.3025, 97.9457, 98.4021, 98.4682, 98.5176, 98.5949, 98.2034, 98.2668, 98.411, 98.9061, 98.8403, 98.3707, 98.5054, 98.6202, 96.4527, 96.6419, 97.0416, 98.3261, 98.4806, 98.7686, 98.7451, 97.4658, 97.3822, 97.9991, 100.914, 97.5484
1761.55, 96.1556, 96.2798, 95.8961, 97.8251, 98.3192, 97.9438, 98.4202, 98.4997, 98.51, 98.5863, 98.2045, 98.2935, 98.4107, 98.9149, 98.7984, 98.3863, 98.4905, 98.6105, 96.4821, 96.6459, 97.0654, 98.3269, 98.4495, 98.7734, 98.7511, 97.4851, 97.3963, 98.0296, 100.95, 97.5285
1761.49, 96.2032, 96.3246, 95.9449, 97.8188, 98.3362, 97.9486, 98.437, 98.5288, 98.5036, 98.5779, 98.2149, 98.3192, 98.4122, 98.9203, 98.747, 98.3993, 98.4746, 98.6016, 96.5131, 96.6463, 97.0834, 98.3253, 98.4238, 98.78, 98.7528, 97.5039, 97.4047, 98.0537, 100.986, 97.5069
1761.43, 96.2511, 96.3688, 95.9837, 97.8111, 98.3514, 97.9588, 98.4513, 98.5532, 98.499, 98.5742, 98.233, 98.3421, 98.414, 98.9212, 98.6896, 98.4076, 98.461, 98.5935, 96.5437, 96.6449, 97.0969, 98.3225, 98.4056, 98.7879, 98.7513, 97.5215, 97.4063, 98.0721, 101.019, 97.486
1761.37, 96.2969, 96.4124, 96.0113, 97.8052, 98.3639, 97.9719, 98.4615, 98.5715, 98.4964, 98.5777, 98.2566, 98.3611, 98.4147, 98.9166, 98.6309, 98.4106, 98.4527, 98.5867, 96.572, 96.6432, 97.1072, 98.3193, 98.3955, 98.7964, 98.7473, 97.5375, 97.4019, 98.0857, 101.045, 97.4678
1761.31, 96.337, 96.4558, 96.0288, 97.8043, 98.3735, 97.9857, 98.4664, 98.583, 98.4958, 98.5885, 98.2829, 98.3759, 98.4136, 98.906, 98.5755, 98.4089, 98.4519, 98.583, 96.5972, 96.6419, 97.1159, 98.3163, 98.3929, 98.8045, 98.7419, 97.5514, 97.3944, 98.0951, 101.063, 97.454
1761.25, 96.3679, 96.4999, 96.0392, 97.8106, 98.3809, 97.9985, 98.4653, 98.5874, 98.4967, 98.6044, 98.3092, 98.3864, 98.4111, 98.8888, 98.5279, 98.4043, 98.4591, 98.5844, 96.6194, 96.6411, 97.1239, 98.3134, 98.3958, 98.8113, 98.7363, 97.5632, 97.3881, 98.0997, 101.069, 97.4459
1761.19, 96.3869, 96.5452, 96.0468, 97.8243, 98.3873, 98.0095, 98.4586, 98.5848, 98.4986, 98.6211, 98.3331, 98.3929, 98.4086, 98.8653, 98.4918, 98.3993, 98.4732, 98.5932, 96.6395, 96.6405, 97.1316, 98.3103, 98.4021, 98.8153, 98.7321, 97.573, 97.3878, 98.0987, 101.065, 97.4449
1761.13, 96.3929, 96.5917, 96.0559, 97.8431, 98.394, 98.019, 98.4477, 98.5755, 98.5016, 98.6345, 98.3527, 98.3961, 98.4082, 98.8362, 98.4689, 98.3967, 98.4918, 98.6108, 96.6587, 96.6404, 97.1389, 98.3065, 98.41, 98.8148, 98.7311, 97.5819, 97.3971, 98.0909, 101.052, 97.4521
1761.07, 96.3875, 96.6387, 96.0699, 97.863, 98.4016, 98.0279, 98.4345, 98.5608, 98.5064, 98.6411, 98.3671, 98.3961, 98.4116, 98.8034, 98.4594, 98.3986, 98.5121, 98.6373, 96.6784, 96.6415, 97.1456, 98.3018, 98.4183, 98.8082, 98.7351, 97.5914, 97.4184, 98.0761, 101.031, 97.4681
1761.01, 96.3747, 96.6844, 96.0907, 97.8797, 98.4106, 98.0373, 98.421, 98.5422, 98.5142, 98.6396, 98.3764, 98.393, 98.4197, 98.77, 98.4616, 98.4062, 98.5318, 98.6708, 96.6996, 96.645, 97.1515, 98.2966, 98.4269, 98.7942, 98.7455, 97.6037, 97.4516, 98.0557, 101.005, 97.4931
1760.95, 96.3609, 96.7263, 96.1189, 97.8898, 98.4205, 98.0486, 98.4086, 98.5221, 98.5265, 98.6303, 98.3819, 98.3862, 98.4319, 98.7393, 98.4728, 98.4196, 98.5498, 98.708, 96.723, 96.6526, 97.1571, 98.2919, 98.4366, 98.7725, 98.7628, 97.6211, 97.4952, 98.0326, 100.977, 97.5265
1760.89, 96.3532, 96.762, 96.1539, 97.892, 98.4314, 98.0632, 98.3976, 98.5028, 98.5443, 98.6152, 98.3852, 98.3753, 98.4462, 98.7145, 98.4896, 98.438, 98.5656, 98.7447, 96.749, 96.666, 97.1635, 98.2886, 98.449, 98.7442, 98.7865, 97.6453, 97.5466, 98.0112, 100.949, 97.5671
1760.83, 96.3583, 96.7896, 96.194, 97.8878, 98.4433, 98.0823, 98.3873, 98.4865, 98.567, 98.5968, 98.3878, 98.36, 98.4595, 98.6977, 98.5093, 98.4598, 98.5792, 98.7767, 96.7773, 96.686, 97.1719, 98.2876, 98.4656, 98.7115, 98.8155, 97.6765, 97.6027, 97.996, 100.922, 97.6122
1760.76, 96.3812, 96.8086, 96.2374, 97.8802, 98.4567, 98.107, 98.3763, 98.4745, 98.5929, 98.5774, 98.3906, 98.3407, 98.4689, 98.6896, 98.5299, 98.4831, 98.5906, 98.8012, 96.8069, 96.7124, 97.1838, 98.2892, 98.4879, 98.6781, 98.8485, 97.7134, 97.6603, 97.9909, 100.896, 97.659
1760.7, 96.4241, 96.8202, 96.2819, 97.8733, 98.4722, 98.1377, 98.3633, 98.4675, 98.6184, 98.5587, 98.3932, 98.319, 98.4724, 98.6888, 98.5505, 98.5062, 98.5993, 98.8166, 96.8364, 96.7443, 97.2004, 98.2935, 98.5162, 98.6485, 98.8845, 97.7523, 97.7165, 97.9982, 100.873, 97.7041
1760.64, 96.4866, 96.8267, 96.3258, 97.8703, 98.4903, 98.1739, 98.3474, 98.4647, 98.64, 98.5414, 98.3948, 98.2977, 98.4693, 98.6934, 98.5712, 98.527, 98.6046, 98.8231, 96.8638, 96.7795, 97.2226, 98.3001, 98.5501, 98.6271, 98.9232, 97.7886, 97.7682, 98.0174, 100.853, 97.7443
1760.58, 96.5654, 96.832, 96.3678, 97.8729, 98.51, 98.2135, 98.3287, 98.465, 98.6541, 98.526, 98.3941, 98.2799, 98.4605, 98.7008, 98.5928, 98.5439, 98.606, 98.8219, 96.887, 96.816, 97.2509, 98.3084, 98.588, 98.6173, 98.9649, 97.8176, 97.8127, 98.0459, 100.837, 97.7767
1760.52, 96.6556, 96.8397, 96.407, 97.8809, 98.5297, 98.2532, 98.3078, 98.4668, 98.6586, 98.5131, 98.3906, 98.2689, 98.4481, 98.7092, 98.6154, 98.5554, 98.6036, 98.8143, 96.9046, 96.8515, 97.2851, 98.3177, 98.6276, 98.6203, 99.0102, 97.8358, 97.8476, 98.0792, 100.824, 97.7994
1760.46, 96.7511, 96.8532, 96.4436, 97.8925, 98.5464, 98.2893, 98.2862, 98.4688, 98.6532, 98.5034, 98.3847, 98.2672, 98.4343, 98.7179, 98.6382, 98.5606, 98.5984, 98.8017, 96.9162, 96.8842, 97.3246, 98.3272, 98.6662, 98.6353, 99.0588, 97.8423, 97.8713, 98.1125, 100.815, 97.8114
1760.4, 96.846, 96.8744, 96.4778, 97.9049, 98.5574, 98.3181, 98.2655, 98.4701, 98.6391, 98.4977, 98.3779, 98.2759, 98.4212, 98.7272, 98.6596, 98.559, 98.5917, 98.7846, 96.923, 96.9126, 97.3679, 98.3362, 98.7008, 98.6589, 99.1091, 97.8389, 97.8834, 98.1415, 100.808, 97.8122
1760.34, 96.9345, 96.9035, 96.5103, 97.916, 98.5608, 98.3373, 98.2473, 98.4704, 98.6192, 98.4967, 98.3726, 98.2947, 98.4101, 98.7383, 98.6766, 98.5508, 98.585, 98.7633, 96.9276, 96.9354, 97.4128, 98.3435, 98.729, 98.6865, 99.1582, 97.8298, 97.8847, 98.1636, 100.802, 97.8025
1760.28, 97.0119, 96.9393, 96.5413, 97.9241, 98.5564, 98.3467, 98.2328, 98.4695, 98.597, 98.5, 98.3705, 98.3219, 98.4016, 98.7521, 98.6864, 98.5372, 98.5788, 98.7378, 96.9331, 96.9513, 97.4567, 98.3484, 98.7488, 98.7133, 99.2018, 97.8202, 97.8775, 98.1788, 100.792, 97.7835
1760.22, 97.0746, 96.9792, 96.5702, 97.9291, 98.5458, 98.3481, 98.2234, 98.4676, 98.5763, 98.506, 98.3727, 98.355, 98.3963, 98.7686, 98.6871, 98.5199, 98.5726, 98.7088, 96.9427, 96.9592, 97.4964, 98.3505, 98.7595, 98.7351, 99.2356, 97.8151, 97.8645, 98.1889, 100.778, 97.7574
1760.16, 97.1205, 97.02, 96.5958, 97.9314, 98.5326, 98.3443, 98.2197, 98.4648, 98.5603, 98.5127, 98.3787, 98.3914, 98.3949, 98.7866, 98.6786, 98.5013, 98.5648, 98.6775, 96.9589, 96.9588, 97.5289, 98.3502, 98.7611, 98.75, 99.256, 97.8173, 97.8486, 98.1966, 100.755, 97.7277
1760.1, 97.149, 97.0584, 96.6164, 97.9324, 98.5204, 98.3385, 98.2225, 98.4611, 98.5518, 98.5174, 98.387, 98.4286, 98.3985, 98.8039, 98.6629, 98.4839, 98.5536, 98.6462, 96.9829, 96.9505, 97.552, 98.3491, 98.7545, 98.7575, 99.262, 97.8273, 97.8318, 98.2049, 100.725, 97.6984
1760.04, 97.1609, 97.0918, 96.6307, 97.9331, 98.5124, 98.3329, 98.2321, 98.4566, 98.5522, 98.5186, 98.3957, 98.4647, 98.4084, 98.8182, 98.644, 98.4704, 98.5378, 98.6177, 97.0148, 96.9366, 97.5651, 98.3495, 98.7414, 98.7591, 99.2547, 97.8434, 97.8156, 98.2154, 100.687, 97.6742
1759.98, 97.1586, 97.1186, 96.6386, 97.9345, 98.51, 98.3283, 98.2482, 98.4515, 98.5619, 98.5157, 98.403, 98.498, 98.4252, 98.8281, 98.6267, 98.4625, 98.5178, 98.5948, 97.0539, 96.9211, 97.5689, 98.3542, 98.7235, 98.7566, 99.238, 97.8623, 97.8007, 98.2281, 100.645, 97.6597
1759.92, 97.1457, 97.1385, 96.6416, 97.9368, 98.5127, 98.3243, 98.2701, 98.446, 98.5799, 98.5101, 98.4079, 98.5273, 98.4481, 98.8335, 98.6155, 98.4615, 98.4957, 98.5796, 97.0992, 96.9095, 97.5662, 98.3659, 98.7027, 98.7514, 99.2173, 97.8805, 97.7873, 98.2413, 100.603, 97.6579
1759.86, 97.1266, 97.1523, 96.6428, 97.9404, 98.5186, 98.3196, 98.2961, 98.4406, 98.6039, 98.5043, 98.4103, 98.5515, 98.4745, 98.836, 98.6133, 98.4674, 98.4749, 98.5731, 97.1491, 96.907, 97.5605, 98.3857, 98.6802, 98.7445, 99.1985, 97.8958, 97.7758, 98.2525, 100.565, 97.6701
1759.8, 97.1062, 97.1619, 96.6463, 97.9451, 98.5249, 98.3132, 98.3242, 98.4361, 98.6304, 98.501, 98.4104, 98.5695, 98.5007, 98.838, 98.6209, 98.479, 98.4589, 98.5748, 97.2019, 96.9182, 97.5562, 98.4131, 98.6567, 98.7358, 99.1864, 97.9074, 97.7666, 98.2595, 100.535, 97.695
1759.74, 97.0891, 97.1694, 96.6562, 97.9508, 98.5294, 98.3048, 98.3525, 98.4333, 98.6554, 98.5019, 98.4082, 98.5805, 98.5221, 98.842, 98.6368, 98.4939, 98.4508, 98.583, 97.2552, 96.9448, 97.5569, 98.4462, 98.6327, 98.725, 99.184, 97.916, 97.7602, 98.2611, 100.516, 97.7292
1759.68, 97.0796, 97.1768, 96.675, 97.9574, 98.5306, 98.2949, 98.379, 98.4332, 98.6752, 98.5075, 98.4034, 98.5837, 98.5355, 98.8493, 98.6587, 98.5093, 98.4516, 98.5952, 97.3059, 96.9858, 97.565, 98.4811, 98.6084, 98.7123, 99.1919, 97.9231, 97.757, 98.2578, 100.509, 97.7679
1759.62, 97.0807, 97.1855, 96.7034, 97.9646, 98.5287, 98.2844, 98.4025, 98.4361, 98.6867, 98.5161, 98.3953, 98.5784, 98.5394, 98.8595, 98.6834, 98.5218, 98.461, 98.6087, 97.3503, 97.0372, 97.5808, 98.5138, 98.5843, 98.6982, 99.2084, 97.9302, 97.757, 98.2518, 100.515, 97.8057
1759.56, 97.0944, 97.196, 96.7395, 97.9719, 98.5246, 98.2744, 98.4223, 98.4424, 98.6882, 98.525, 98.3832, 98.5644, 98.5353, 98.8706, 98.709, 98.529, 98.477, 98.621, 97.3852, 97.093, 97.603, 98.5401, 98.561, 98.6842, 99.2298, 97.9376, 97.7599, 98.2459, 100.531, 97.8385
1759.5, 97.1213, 97.2084, 96.7799, 97.9788, 98.5199, 98.2655, 98.4381, 98.4513, 98.6801, 98.531, 98.3673, 98.5416, 98.5264, 98.8797, 98.7342, 98.5296, 98.4969, 98.6303, 97.4082, 97.1471, 97.6286, 98.5568, 98.54, 98.6721, 99.252, 97.9443, 97.7652, 98.2426, 100.554, 97.864
1759.44, 97.1604, 97.222, 96.8203, 97.9847, 98.5159, 98.2581, 98.4501, 98.4617, 98.6644, 98.5315, 98.3492, 98.5102, 98.5168, 98.8838, 98.7589, 98.5241, 98.5181, 98.6358, 97.4193, 97.1948, 97.6539, 98.562, 98.5227, 98.6631, 99.2708, 97.9483, 97.7728, 98.2439, 100.578, 97.8817
1759.38, 97.2099, 97.2366, 96.8567, 97.9892, 98.5136, 98.2523, 98.4587, 98.4717, 98.6442, 98.5254, 98.3312, 98.4708, 98.5099, 98.8815, 98.7832, 98.5145, 98.5382, 98.6374, 97.4204, 97.233, 97.6756, 98.5549, 98.5102, 98.6583, 99.2834, 97.9473, 97.7831, 98.2501, 100.6, 97.893
1759.32, 97.267, 97.2521, 96.8864, 97.9923, 98.5136, 98.2489, 98.464, 98.4793, 98.6236, 98.5129, 98.3165, 98.425, 98.507, 98.8729, 98.8071, 98.5038, 98.5556, 98.6356, 97.4153, 97.2612, 97.6912, 98.5359, 98.5033, 98.6577, 99.2887, 97.9393, 97.7968, 98.2604, 100.615, 97.9002
1759.26, 97.3286, 97.269, 96.9082, 97.9946, 98.5161, 98.249, 98.4666, 98.4825, 98.6064, 98.4956, 98.3078, 98.3751, 98.5072, 98.8596, 98.8297, 98.4954, 98.5691, 98.631, 97.4087, 97.2803, 97.7, 98.5065, 98.5017, 98.6611, 99.2878, 97.9238, 97.8145, 98.2732, 100.62, 97.9055
1759.2, 97.3917, 97.288, 96.9225, 97.9969, 98.5212, 98.2543, 98.4669, 98.4804, 98.5956, 98.4757, 98.3063, 98.3242, 98.5076, 98.8441, 98.8498, 98.4918, 98.578, 98.6245, 97.4045, 97.2924, 97.7029, 98.4688, 98.5043, 98.6679, 99.2835, 97.9022, 97.8363, 98.2868, 100.613, 97.9104
1759.14, 97.4535, 97.3095, 96.9309, 98.0004, 98.5287, 98.2658, 98.4659, 98.473, 98.5932, 98.4555, 98.3114, 98.2763, 98.5049, 98.8287, 98.8661, 98.4944, 98.5821, 98.6168, 97.4051, 97.2996, 97.7021, 98.4257, 98.5092, 98.6783, 99.2799, 97.8776, 97.8613, 98.2995, 100.595, 97.915
1759.08, 97.5121, 97.3333, 96.9355, 98.0061, 98.5386, 98.2837, 98.4646, 98.4619, 98.5996, 98.437, 98.3209, 98.235, 98.4966, 98.815, 98.8775, 98.5027, 98.5821, 98.6083, 97.4111, 97.3038, 97.7005, 98.3801, 98.5143, 98.6924, 99.2811, 97.854, 97.8878, 98.3102, 100.568, 97.9185
