Wavenumber, 13001_2-22.SPA, 13002_2-22.SPA, 13003_2-22.SPA, 13011_2-22.SPA, 13012_2-22.SPA, 13013_2-22.SPA, 13021_2-22.SPA, 13022_2-22.SPA, 13023_2-22.SPA, 13031_2-22.SPA, 13032_2-22.SPA, 13033_2-22.SPA, 13051_2-22.SPA, 13052_2-22.SPA, 13053_2-22.SPA, 13071_2-22.SPA, 13072_2-22.SPA, 13073_2-22.SPA, 13091_2-22.SPA, 13092_2-22.SPA, 13093_2-22.SPA
1800.9, 97.7527, 98.1728, 97.8814, 97.7604, 98.1256, 97.5502, 98.4165, 98.3267, 98.0937, 98.2933, 98.2933, 98.4953, 98.8517, 98.3081, 98.2419, 98.4153, 98.484, 98.5659, 98.4739, 98.4733, 98.6408
1800.84, 97.7736, 98.1706, 97.8724, 97.7455, 98.0954, 97.5475, 98.4172, 98.3057, 98.0711, 98.2995, 98.2995, 98.4867, 98.8425, 98.3427, 98.2163, 98.421, 98.4848, 98.6054, 98.4986, 98.468, 98.6482
1800.78, 97.8039, 98.1642, 97.8632, 97.7315, 98.0591, 97.5327, 98.4073, 98.2809, 98.0472, 98.305, 98.305, 98.4739, 98.8347, 98.377, 98.1841, 98.4225, 98.4802, 98.6444, 98.5181, 98.4668, 98.6399
1800.72, 97.8389, 98.1524, 97.8532, 97.7174, 98.0191, 97.5075, 98.3896, 98.2517, 98.0247, 98.3065, 98.3065, 98.4608, 98.8286, 98.4075, 98.1502, 98.4213, 98.4707, 98.6793, 98.531, 98.47, 98.6198
1800.66, 97.8726, 98.1355, 97.8417, 97.7026, 97.9777, 97.4754, 98.3674, 98.2185, 98.0061, 98.3006, 98.3006, 98.4508, 98.8232, 98.4307, 98.1187, 98.419, 98.4577, 98.7068, 98.5376, 98.4776, 98.5934
1800.6, 97.8991, 98.1148, 97.829, 97.6872, 97.9367, 97.4412, 98.3445, 98.1829, 97.9933, 98.2853, 98.2853, 98.4459, 98.817, 98.4442, 98.0923, 98.4168, 98.4433, 98.7244, 98.5387, 98.4891, 98.5667
1800.54, 97.9129, 98.0923, 97.8158, 97.6719, 97.8976, 97.4096, 98.3232, 98.1474, 97.987, 98.2604, 98.2604, 98.4469, 98.8089, 98.4469, 98.0719, 98.4155, 98.4302, 98.7312, 98.536, 98.5032, 98.545
1800.48, 97.9105, 98.0702, 97.8037, 97.6577, 97.862, 97.3842, 98.305, 98.1145, 97.9868, 98.2287, 98.2287, 98.4536, 98.7987, 98.4392, 98.0574, 98.4152, 98.4201, 98.7273, 98.5306, 98.5181, 98.5313
1800.42, 97.8904, 98.0499, 97.7939, 97.6456, 97.8314, 97.3667, 98.2897, 98.0863, 97.9911, 98.1946, 98.1946, 98.4649, 98.7875, 98.4224, 98.0481, 98.4156, 98.4141, 98.7146, 98.5236, 98.532, 98.5265
1800.36, 97.8536, 98.0317, 97.7869, 97.6362, 97.8076, 97.3567, 98.2765, 98.0635, 97.9982, 98.1638, 98.1638, 98.4797, 98.7773, 98.3992, 98.0429, 98.4158, 98.4118, 98.6959, 98.5155, 98.5431, 98.5289
1800.3, 97.8038, 98.0144, 97.782, 97.6295, 97.7918, 97.3517, 98.2646, 98.0454, 98.006, 98.1411, 98.1411, 98.497, 98.77, 98.3722, 98.0407, 98.4156, 98.412, 98.6747, 98.5069, 98.5505, 98.5355
1800.24, 97.7463, 97.9962, 97.777, 97.625, 97.7843, 97.3484, 98.2532, 98.0304, 98.0136, 98.1293, 98.1293, 98.5154, 98.7666, 98.3442, 98.041, 98.4146, 98.4135, 98.6545, 98.4982, 98.5538, 98.5428
1800.18, 97.6875, 97.9748, 97.7692, 97.6222, 97.7844, 97.3436, 98.2422, 98.0169, 98.0208, 98.1281, 98.1281, 98.533, 98.767, 98.3179, 98.0436, 98.4133, 98.4151, 98.6379, 98.4898, 98.5537, 98.5482
1800.12, 97.6338, 97.9487, 97.7558, 97.6208, 97.7898, 97.3355, 98.2319, 98.0042, 98.0282, 98.1349, 98.1349, 98.5472, 98.7696, 98.2951, 98.0491, 98.4126, 98.416, 98.6265, 98.4821, 98.5511, 98.5505
1800.06, 97.5907, 97.9177, 97.7351, 97.621, 97.7975, 97.3243, 98.2227, 97.9931, 98.0369, 98.1451, 98.1451, 98.5548, 98.7724, 98.2773, 98.0582, 98.4136, 98.4163, 98.6208, 98.4748, 98.547, 98.5502
1800, 97.5619, 97.8834, 97.7072, 97.6236, 97.8039, 97.3117, 98.2147, 97.9862, 98.0475, 98.1538, 98.1538, 98.5533, 98.7739, 98.2648, 98.0719, 98.4172, 98.4158, 98.62, 98.4672, 98.5423, 98.549
1799.94, 97.5492, 97.8489, 97.6739, 97.6297, 97.8063, 97.3011, 98.2074, 97.9867, 98.0598, 98.157, 98.157, 98.5407, 98.7736, 98.2573, 98.0908, 98.4236, 98.414, 98.6227, 98.4582, 98.5371, 98.5492
1799.88, 97.5518, 97.8183, 97.6385, 97.6402, 97.8026, 97.295, 98.2, 97.9977, 98.0726, 98.1528, 98.1528, 98.5171, 98.7721, 98.2537, 98.1149, 98.4323, 98.4105, 98.627, 98.4468, 98.5315, 98.5524
1799.82, 97.5672, 97.7957, 97.6045, 97.6547, 97.7925, 97.295, 98.1915, 98.0209, 98.0839, 98.1411, 98.1411, 98.4839, 98.7709, 98.2526, 98.1433, 98.4418, 98.4045, 98.6315, 98.4326, 98.5253, 98.5589
1799.76, 97.5908, 97.7841, 97.5751, 97.672, 97.7767, 97.3001, 98.181, 98.0555, 98.0913, 98.1239, 98.1239, 98.4443, 98.7714, 98.2528, 98.1741, 98.4501, 98.3958, 98.6349, 98.4165, 98.5189, 98.5672
1799.7, 97.6177, 97.7849, 97.5525, 97.6892, 97.7567, 97.3075, 98.1682, 98.0983, 98.0929, 98.1043, 98.1043, 98.4016, 98.7744, 98.2534, 98.2048, 98.4553, 98.3849, 98.6367, 98.4005, 98.513, 98.5741
1799.64, 97.6432, 97.7974, 97.537, 97.7029, 97.7347, 97.313, 98.1538, 98.1441, 98.0872, 98.0859, 98.0859, 98.3593, 98.7793, 98.2543, 98.2328, 98.4555, 98.3731, 98.6369, 98.3876, 98.5087, 98.5763
1799.58, 97.6641, 97.8188, 97.528, 97.7092, 97.7127, 97.313, 98.1395, 98.187, 98.0739, 98.0722, 98.0722, 98.32, 98.7843, 98.256, 98.2559, 98.4502, 98.3625, 98.6358, 98.381, 98.5074, 98.5706
1799.52, 97.6792, 97.8446, 97.5238, 97.705, 97.6924, 97.3052, 98.1272, 98.2213, 98.0539, 98.0662, 98.0662, 98.2854, 98.7871, 98.2593, 98.2731, 98.4397, 98.3551, 98.6342, 98.383, 98.5097, 98.5558
1799.46, 97.6892, 97.8697, 97.5226, 97.6888, 97.6748, 97.2901, 98.1192, 98.2432, 98.0288, 98.0697, 98.0697, 98.2568, 98.7857, 98.2644, 98.2845, 98.4255, 98.3521, 98.6325, 98.3942, 98.5158, 98.5331
1799.4, 97.6961, 97.8891, 97.5225, 97.6608, 97.6606, 97.2701, 98.1167, 98.2507, 98.0012, 98.0833, 98.0833, 98.2352, 98.7784, 98.2714, 98.2913, 98.4094, 98.3535, 98.631, 98.4132, 98.5248, 98.506
1799.34, 97.7019, 97.899, 97.5218, 97.6232, 97.6494, 97.2493, 98.1201, 98.2447, 97.9738, 98.106, 98.106, 98.2215, 98.765, 98.2794, 98.295, 98.3937, 98.3583, 98.6297, 98.437, 98.535, 98.4798
1799.28, 97.7078, 97.8973, 97.5195, 97.5797, 97.6405, 97.2313, 98.1278, 98.2276, 97.9489, 98.1348, 98.1348, 98.2162, 98.7459, 98.287, 98.2971, 98.3804, 98.3642, 98.6278, 98.4614, 98.5448, 98.4601
1799.22, 97.7131, 97.8839, 97.5147, 97.5349, 97.6325, 97.2185, 98.1372, 98.2032, 97.9288, 98.1657, 98.1657, 98.2198, 98.722, 98.2928, 98.2981, 98.3709, 98.3694, 98.6244, 98.4822, 98.5525, 98.4514
1799.16, 97.7157, 97.8605, 97.5067, 97.4935, 97.624, 97.2111, 98.1448, 98.1754, 97.9145, 98.1937, 98.1937, 98.2312, 98.6948, 98.2954, 98.2974, 98.3664, 98.3724, 98.6185, 98.4962, 98.5569, 98.4558
1799.09, 97.7125, 97.8299, 97.4954, 97.4596, 97.6138, 97.2073, 98.147, 98.148, 97.9061, 98.214, 98.214, 98.2488, 98.666, 98.2941, 98.2938, 98.367, 98.3732, 98.6093, 98.5015, 98.5574, 98.4727
1799.03, 97.7007, 97.7959, 97.481, 97.4358, 97.6014, 97.2042, 98.1415, 98.1234, 97.9028, 98.2229, 98.2229, 98.2698, 98.6373, 98.2891, 98.2854, 98.3726, 98.3728, 98.5966, 98.4982, 98.554, 98.4983
1798.97, 97.6787, 97.7619, 97.4639, 97.4229, 97.5872, 97.1989, 98.1274, 98.1024, 97.9029, 98.2188, 98.2188, 98.2912, 98.6109, 98.2814, 98.2708, 98.3825, 98.3733, 98.5809, 98.4878, 98.547, 98.527
1798.91, 97.6467, 97.731, 97.4449, 97.4197, 97.5724, 97.1895, 98.106, 98.0846, 97.9045, 98.202, 98.202, 98.3102, 98.5885, 98.2727, 98.2495, 98.3955, 98.3768, 98.5635, 98.4725, 98.5368, 98.5524
1798.85, 97.6065, 97.7054, 97.4246, 97.4235, 97.559, 97.1755, 98.0798, 98.0678, 97.9061, 98.1751, 98.1751, 98.3251, 98.572, 98.2655, 98.2225, 98.4103, 98.3847, 98.546, 98.4553, 98.5242, 98.5689
1798.79, 97.5615, 97.6862, 97.4036, 97.4304, 97.5483, 97.1577, 98.0526, 98.0496, 97.9069, 98.1417, 98.1417, 98.3354, 98.562, 98.2622, 98.192, 98.4254, 98.3973, 98.5301, 98.4388, 98.5104, 98.5729
1798.73, 97.5153, 97.6738, 97.3819, 97.4368, 97.541, 97.1378, 98.0279, 98.0276, 97.9067, 98.1058, 98.1058, 98.3413, 98.5583, 98.2652, 98.1614, 98.4391, 98.4137, 98.5171, 98.425, 98.4972, 98.5633
1798.67, 97.4716, 97.6673, 97.3594, 97.4398, 97.5364, 97.1173, 98.0083, 98.0004, 97.9062, 98.071, 98.071, 98.3443, 98.5597, 98.2756, 98.1342, 98.4499, 98.4322, 98.5077, 98.4154, 98.4861, 98.5418
1798.61, 97.4337, 97.6652, 97.3358, 97.4379, 97.5329, 97.0975, 97.9952, 97.9681, 97.9059, 98.0399, 98.0399, 98.3456, 98.5638, 98.2932, 98.1135, 98.4563, 98.4502, 98.5016, 98.4106, 98.4786, 98.5123
1798.55, 97.4038, 97.6651, 97.3112, 97.4311, 97.5282, 97.0789, 97.9882, 97.9327, 97.9061, 98.0143, 98.0143, 98.3467, 98.5685, 98.3157, 98.1011, 98.4569, 98.4657, 98.4982, 98.4104, 98.4749, 98.4796
1798.49, 97.3837, 97.6641, 97.2862, 97.4208, 97.5201, 97.0616, 97.9861, 97.8972, 97.9066, 97.9946, 97.9946, 98.3484, 98.572, 98.3395, 98.0971, 98.4506, 98.477, 98.4969, 98.4142, 98.474, 98.4493
1798.43, 97.3735, 97.659, 97.2617, 97.4085, 97.5076, 97.045, 97.987, 97.8654, 97.9066, 97.9805, 97.9805, 98.3513, 98.5732, 98.3596, 98.0997, 98.4368, 98.4835, 98.4972, 98.4204, 98.4732, 98.4259
1798.37, 97.3721, 97.6476, 97.2391, 97.3957, 97.4909, 97.0286, 97.9892, 97.8403, 97.9053, 97.9712, 97.9712, 98.3552, 98.5722, 98.3719, 98.1059, 98.4159, 98.4852, 98.4988, 98.4276, 98.4693, 98.4128
1798.31, 97.3768, 97.6287, 97.2196, 97.3827, 97.471, 97.0117, 97.9918, 97.8238, 97.9019, 97.9652, 97.9652, 98.3596, 98.5698, 98.3737, 98.112, 98.3895, 98.4829, 98.5024, 98.4338, 98.4595, 98.4116
1798.25, 97.3831, 97.6028, 97.2042, 97.369, 97.4497, 96.9934, 97.9946, 97.8158, 97.8965, 97.961, 97.961, 98.3636, 98.5673, 98.3649, 98.1147, 98.3606, 98.4778, 98.5083, 98.4374, 98.4426, 98.4219
1798.19, 97.3857, 97.5725, 97.193, 97.3532, 97.4283, 96.9731, 97.9982, 97.8146, 97.8894, 97.9571, 97.9571, 98.366, 98.5657, 98.3483, 98.1115, 98.3336, 98.4707, 98.517, 98.4373, 98.42, 98.4417
1798.13, 97.3798, 97.5416, 97.1855, 97.3336, 97.4073, 96.9501, 98.0037, 97.8171, 97.8816, 97.9523, 97.9523, 98.3658, 98.5661, 98.3286, 98.1016, 98.313, 98.4624, 98.5282, 98.433, 98.3958, 98.4675
1798.07, 97.3622, 97.5144, 97.1808, 97.3089, 97.3862, 96.9244, 98.012, 97.8199, 97.8736, 97.9462, 97.9462, 98.3624, 98.5692, 98.311, 98.0858, 98.303, 98.4532, 98.5408, 98.4248, 98.3759, 98.4954
1798.01, 97.332, 97.4943, 97.1777, 97.2788, 97.3641, 96.897, 98.0233, 97.8201, 97.8657, 97.9392, 97.9392, 98.356, 98.5757, 98.2992, 98.0659, 98.3063, 98.4432, 98.5532, 98.4138, 98.3662, 98.5213
1797.95, 97.2916, 97.4833, 97.1751, 97.244, 97.3401, 96.8697, 98.0372, 97.8162, 97.8577, 97.9323, 97.9323, 98.3475, 98.5863, 98.2945, 98.0447, 98.3228, 98.4325, 98.5633, 98.4017, 98.3707, 98.5421
1797.89, 97.2449, 97.481, 97.1726, 97.2062, 97.3138, 96.8448, 98.0521, 97.8084, 97.8492, 97.9271, 97.9271, 98.3383, 98.6015, 98.2957, 98.0247, 98.3503, 98.4214, 98.5695, 98.3904, 98.3903, 98.5557
1797.83, 97.197, 97.4855, 97.1696, 97.1675, 97.2861, 96.8247, 98.0653, 97.7986, 97.8399, 97.9253, 97.9253, 98.3303, 98.6218, 98.2993, 98.0083, 98.3845, 98.4103, 98.5706, 98.3819, 98.4223, 98.5615
1797.77, 97.1519, 97.4932, 97.1662, 97.1305, 97.2586, 96.8107, 98.0743, 97.7897, 97.8297, 97.9282, 97.9282, 98.3245, 98.6466, 98.3014, 97.9968, 98.4202, 98.3998, 98.5666, 98.3777, 98.4609, 98.5602
1797.71, 97.1122, 97.5008, 97.1624, 97.0969, 97.2333, 96.8022, 98.0764, 97.7852, 97.8189, 97.9369, 97.9369, 98.3211, 98.675, 98.2989, 97.9911, 98.4526, 98.3905, 98.5584, 98.3785, 98.499, 98.5532
1797.65, 97.0785, 97.5054, 97.1582, 97.068, 97.2121, 96.7969, 98.0701, 97.7879, 97.8077, 97.9514, 97.9514, 98.3193, 98.7049, 98.2905, 97.9915, 98.4779, 98.3827, 98.5476, 98.3845, 98.5299, 98.5422
1797.59, 97.0505, 97.5052, 97.1533, 97.044, 97.1961, 96.7912, 98.0549, 97.7991, 97.7961, 97.9714, 97.9714, 98.3174, 98.7342, 98.2773, 97.9976, 98.4942, 98.3764, 98.5361, 98.395, 98.5493, 98.5287
1797.53, 97.0277, 97.4996, 97.1472, 97.0242, 97.1854, 96.7811, 98.0319, 97.8179, 97.7832, 97.9953, 97.9953, 98.3134, 98.7605, 98.2613, 98.009, 98.5012, 98.3712, 98.5258, 98.409, 98.556, 98.5137
1797.47, 97.0103, 97.4886, 97.1392, 97.0069, 97.1791, 96.7636, 98.0032, 97.8413, 97.7679, 98.0207, 98.0207, 98.3061, 98.7821, 98.245, 98.0245, 98.4993, 98.3671, 98.5182, 98.4249, 98.5516, 98.4982
1797.41, 96.9995, 97.4722, 97.1283, 96.9904, 97.1757, 96.7373, 97.9713, 97.8646, 97.7487, 98.0439, 98.0439, 98.2954, 98.798, 98.2302, 98.0426, 98.4895, 98.3644, 98.5145, 98.4409, 98.5401, 98.4828
1797.35, 96.9966, 97.4505, 97.1133, 96.9726, 97.1731, 96.7035, 97.9389, 97.8824, 97.7249, 98.0603, 98.0603, 98.2822, 98.8078, 98.2177, 98.0607, 98.4726, 98.3639, 98.5152, 98.4554, 98.5262, 98.4685
1797.29, 97.002, 97.4235, 97.0933, 96.9526, 97.1695, 96.6653, 97.908, 97.89, 97.6966, 98.0653, 98.0653, 98.2688, 98.8121, 98.2076, 98.0762, 98.4495, 98.3672, 98.5206, 98.4669, 98.5139, 98.4563
1797.23, 97.0142, 97.3916, 97.0671, 96.93, 97.163, 96.6268, 97.88, 97.8846, 97.6652, 98.0552, 98.0552, 98.2576, 98.8114, 98.1995, 98.0858, 98.4213, 98.3758, 98.5306, 98.4742, 98.5055, 98.447
1797.17, 97.0296, 97.356, 97.0341, 96.9055, 97.1525, 96.5922, 97.8556, 97.8658, 97.6331, 98.0284, 98.0284, 98.2509, 98.8067, 98.1935, 98.0872, 98.3893, 98.3908, 98.5448, 98.4769, 98.5015, 98.441
1797.11, 97.0431, 97.3188, 96.9943, 96.8807, 97.1372, 96.5645, 97.8356, 97.8359, 97.6029, 97.9869, 97.9869, 98.2499, 98.7985, 98.1901, 98.0792, 98.3556, 98.4126, 98.5624, 98.4752, 98.5007, 98.438
1797.05, 97.049, 97.2827, 96.9487, 96.8571, 97.1175, 96.545, 97.8201, 97.7989, 97.5765, 97.9358, 97.9358, 98.2548, 98.7871, 98.19, 98.0625, 98.3224, 98.4399, 98.5821, 98.4702, 98.5009, 98.4368
1796.99, 97.0434, 97.2503, 96.899, 96.836, 97.094, 96.5332, 97.8097, 97.7596, 97.5546, 97.8827, 97.8827, 98.2643, 98.7727, 98.1932, 98.0398, 98.2919, 98.4705, 98.6026, 98.4635, 98.5, 98.436
1796.93, 97.0245, 97.2236, 96.8477, 96.8179, 97.0683, 96.5274, 97.8043, 97.7223, 97.5365, 97.8361, 97.8361, 98.2763, 98.7552, 98.1989, 98.0155, 98.2656, 98.5012, 98.622, 98.4573, 98.4965, 98.4341
1796.86, 96.9934, 97.2029, 96.7975, 96.8023, 97.0417, 96.5247, 97.8037, 97.69, 97.5208, 97.8027, 97.8027, 98.2884, 98.7344, 98.205, 97.9948, 98.2444, 98.529, 98.6385, 98.4536, 98.49, 98.4306
1796.8, 96.9531, 97.1869, 96.7508, 96.7882, 97.0151, 96.5224, 97.8063, 97.6638, 97.506, 97.786, 97.786, 98.2982, 98.7106, 98.209, 97.9825, 98.2281, 98.5513, 98.6504, 98.4535, 98.4816, 98.4258
1796.74, 96.9073, 97.1732, 96.7095, 96.7746, 96.9888, 96.5177, 97.8102, 97.6434, 97.491, 97.7853, 97.7853, 98.3039, 98.6844, 98.2085, 97.9819, 98.2168, 98.5668, 98.6567, 98.457, 98.4729, 98.4212
1796.68, 96.8591, 97.1587, 96.6743, 96.7607, 96.9619, 96.5085, 97.8127, 97.6279, 97.4758, 97.7959, 97.7959, 98.3047, 98.6571, 98.2024, 97.9938, 98.21, 98.575, 98.6573, 98.4626, 98.4662, 98.418
1796.62, 96.8099, 97.1408, 96.6449, 96.7467, 96.9329, 96.4936, 97.8112, 97.616, 97.4615, 97.8112, 97.8112, 98.3008, 98.6307, 98.1916, 98.0157, 98.2082, 98.5763, 98.6527, 98.4673, 98.4631, 98.4171
1796.56, 96.7594, 97.118, 96.6201, 96.733, 96.9006, 96.4723, 97.804, 97.6073, 97.4493, 97.8245, 97.8245, 98.293, 98.6082, 98.1784, 98.0428, 98.2116, 98.5716, 98.6442, 98.468, 98.4644, 98.4182
1796.5, 96.7065, 97.0902, 96.5981, 96.7202, 96.8643, 96.4452, 97.7904, 97.6014, 97.4405, 97.8308, 97.8308, 98.2831, 98.5921, 98.166, 98.0689, 98.2204, 98.5617, 98.6333, 98.462, 98.4696, 98.4196
1796.44, 96.6496, 97.0579, 96.577, 96.7087, 96.8251, 96.4132, 97.771, 97.5988, 97.4354, 97.8283, 97.8283, 98.2727, 98.5847, 98.1575, 98.0874, 98.2344, 98.5474, 98.6216, 98.4482, 98.4769, 98.4191
1796.38, 96.5887, 97.0226, 96.5549, 96.6984, 96.7851, 96.3778, 97.7474, 97.5996, 97.4338, 97.8178, 97.8178, 98.2627, 98.5865, 98.155, 98.0937, 98.2519, 98.5296, 98.61, 98.4275, 98.4837, 98.4148
1796.32, 96.5251, 96.9855, 96.5306, 96.6888, 96.7476, 96.3407, 97.7216, 97.6036, 97.4344, 97.8017, 97.8017, 98.2535, 98.5965, 98.1589, 98.0858, 98.2708, 98.5089, 98.599, 98.4027, 98.4874, 98.406
1796.26, 96.4618, 96.9475, 96.5032, 96.6796, 96.7156, 96.3029, 97.6956, 97.61, 97.4356, 97.7834, 97.7834, 98.2442, 98.6116, 98.168, 98.0648, 98.288, 98.4861, 98.5884, 98.378, 98.486, 98.3937
1796.2, 96.4032, 96.9091, 96.4721, 96.6705, 96.6911, 96.2652, 97.6712, 97.6179, 97.436, 97.7653, 97.7653, 98.2332, 98.6278, 98.1802, 98.0352, 98.301, 98.4622, 98.5778, 98.3575, 98.4786, 98.3802
