Wavenumber, 9701_3-1.SPA, 9702_3-1.SPA, 9703_3-1.SPA, 971051_3-1.SPA, 971052_3-1.SPA, 971053_3-1.SPA, 97151_3-1.SPA, 97152_3-1.SPA, 97153_3-1.SPA, 97301_3-1.SPA, 97302_3-1.SPA, 97303_3-1.SPA, 97451_3-1.SPA, 97452_3-1.SPA, 97453_3-1.SPA, 97601_3-1.SPA, 97602_3-1.SPA, 97603_3-1.SPA, 97751_3-1.SPA, 97752_3-1.SPA, 97753_3-1.SPA, 97901_3-1.SPA, 97902_3-1.SPA, 97903_3-1.SPA
1762.21, 95.9922, 95.679, 95.2816, 98.0971, 98.3643, 98.1976, 96.0223, 96.7504, 96.0184, 97.9556, 97.5387, 97.1569, 97.5125, 97.8284, 97.5154, 98.0205, 97.7398, 98.0679, 98.3666, 98.74, 98.4311, 98.0485, 98.3053, 98.077
1762.15, 96.0395, 95.7229, 95.3102, 98.0983, 98.3447, 98.1992, 96.0654, 96.7627, 96.0453, 97.9975, 97.5453, 97.1786, 97.5049, 97.8387, 97.535, 98.0374, 97.7372, 98.0887, 98.3706, 98.7335, 98.4499, 98.0517, 98.3211, 98.0896
1762.09, 96.0838, 95.7629, 95.3297, 98.1005, 98.3181, 98.1972, 96.1144, 96.7763, 96.0782, 98.0378, 97.5529, 97.1963, 97.4918, 97.8528, 97.5518, 98.0569, 97.7319, 98.1061, 98.3751, 98.7229, 98.4584, 98.0618, 98.3295, 98.1025
1762.03, 96.126, 95.8014, 95.3431, 98.1028, 98.2867, 98.1937, 96.1658, 96.7905, 96.118, 98.0754, 97.562, 97.2117, 97.4773, 97.8723, 97.5679, 98.0775, 97.7241, 98.1198, 98.3805, 98.7098, 98.4572, 98.0781, 98.3322, 98.1171
1761.97, 96.1664, 95.8401, 95.3542, 98.1042, 98.2541, 98.191, 96.2165, 96.8056, 96.164, 98.1092, 97.5724, 97.226, 97.4653, 97.8988, 97.5858, 98.0966, 97.7141, 98.1304, 98.3866, 98.697, 98.4474, 98.0987, 98.3316, 98.1341
1761.91, 96.2046, 95.8801, 95.367, 98.1037, 98.2243, 98.1902, 96.2629, 96.822, 96.2144, 98.1382, 97.5835, 97.2396, 97.458, 97.9326, 97.6081, 98.111, 97.702, 98.1393, 98.3925, 98.688, 98.4304, 98.1208, 98.3298, 98.1533
1761.85, 96.2399, 95.9209, 95.3848, 98.1008, 98.2014, 98.1913, 96.3031, 96.8411, 96.2659, 98.1622, 97.5952, 97.2523, 97.4562, 97.9728, 97.6355, 98.1186, 97.6878, 98.1477, 98.3975, 98.686, 98.408, 98.1413, 98.3281, 98.1733
1761.79, 96.2716, 95.9622, 95.4091, 98.0957, 98.189, 98.193, 96.3361, 96.8646, 96.3147, 98.1817, 97.6075, 97.2639, 97.459, 98.017, 97.667, 98.119, 97.672, 98.1567, 98.401, 98.693, 98.3825, 98.1572, 98.3269, 98.1923
1761.73, 96.2996, 96.0033, 95.4398, 98.0891, 98.1887, 98.1937, 96.3624, 96.8939, 96.3576, 98.1981, 97.6207, 97.2744, 97.4647, 98.0615, 97.6996, 98.1131, 97.6555, 98.1665, 98.4029, 98.7091, 98.3569, 98.1662, 98.326, 98.2085
1761.67, 96.3241, 96.0443, 95.4754, 98.0823, 98.2007, 98.1926, 96.384, 96.9298, 96.3928, 98.2143, 97.6355, 97.2847, 97.4717, 98.1024, 97.7294, 98.103, 97.6396, 98.1766, 98.4036, 98.7323, 98.3342, 98.1673, 98.3249, 98.2205
1761.61, 96.3464, 96.0861, 95.5135, 98.0767, 98.2229, 98.1901, 96.4033, 96.9717, 96.4206, 98.2331, 97.6521, 97.2962, 97.4792, 98.1357, 97.7528, 98.091, 97.6264, 98.1867, 98.4041, 98.7587, 98.317, 98.1605, 98.3236, 98.2278
1761.55, 96.3681, 96.1301, 95.5519, 98.0738, 98.2515, 98.1883, 96.4228, 97.018, 96.443, 98.2574, 97.6704, 97.3103, 97.487, 98.1583, 97.7676, 98.079, 97.6176, 98.1962, 98.4053, 98.7839, 98.307, 98.1474, 98.3223, 98.2309
1761.49, 96.3913, 96.1773, 95.5894, 98.0747, 98.2816, 98.1902, 96.4443, 97.0657, 96.4625, 98.2881, 97.6896, 97.3283, 97.4961, 98.1689, 97.7738, 98.0685, 97.6139, 98.2052, 98.4081, 98.8038, 98.304, 98.1306, 98.3218, 98.2309
1761.43, 96.4179, 96.2281, 95.6264, 98.0807, 98.3082, 98.1985, 96.4684, 97.1118, 96.482, 98.3242, 97.7088, 97.3505, 97.5073, 98.1681, 97.7734, 98.0609, 97.615, 98.2141, 98.4131, 98.8157, 98.3067, 98.1136, 98.3224, 98.2295
1761.37, 96.4496, 96.2811, 95.6642, 98.0924, 98.3272, 98.2144, 96.4946, 97.1531, 96.5034, 98.362, 97.7269, 97.3764, 97.5216, 98.158, 97.7701, 98.0579, 97.6192, 98.2231, 98.4207, 98.8189, 98.3125, 98.0999, 98.3243, 98.2286
1761.31, 96.4867, 96.3336, 95.7051, 98.1106, 98.3357, 98.2375, 96.5214, 97.1873, 96.5274, 98.3965, 97.7432, 97.4045, 97.5396, 98.142, 97.7679, 98.0614, 97.6239, 98.2324, 98.4308, 98.8145, 98.3192, 98.0925, 98.3274, 98.2302
1761.25, 96.5285, 96.3818, 95.7508, 98.135, 98.3334, 98.2649, 96.5472, 97.2136, 96.5539, 98.4222, 97.7573, 97.4329, 97.5612, 98.1241, 97.7701, 98.0729, 97.6267, 98.2413, 98.443, 98.8052, 98.3248, 98.0934, 98.331, 98.2355
1761.19, 96.5729, 96.4219, 95.8023, 98.165, 98.3221, 98.2929, 96.5706, 97.2323, 96.5821, 98.435, 97.7692, 97.46, 97.5863, 98.1081, 97.7784, 98.0933, 97.6264, 98.2482, 98.4566, 98.7942, 98.3289, 98.1031, 98.3346, 98.2447
1761.13, 96.6167, 96.4509, 95.8586, 98.1988, 98.3054, 98.3181, 96.5912, 97.2451, 96.6114, 98.4336, 97.7787, 97.4847, 97.6142, 98.0969, 97.793, 98.1216, 97.6238, 98.2512, 98.4707, 98.7846, 98.3318, 98.1204, 98.3378, 98.257
1761.07, 96.6562, 96.4679, 95.9176, 98.2339, 98.2878, 98.338, 96.6094, 97.255, 96.6413, 98.4199, 97.7856, 97.5069, 97.6439, 98.092, 97.8122, 98.1552, 97.6214, 98.2488, 98.4847, 98.7786, 98.3345, 98.1427, 98.3402, 98.27
1761.01, 96.6883, 96.4742, 95.9761, 98.2673, 98.2739, 98.3523, 96.6266, 97.2651, 96.6717, 98.3989, 97.7896, 97.527, 97.6742, 98.0935, 97.8332, 98.1903, 97.6228, 98.2405, 98.4981, 98.7771, 98.338, 98.1664, 98.3414, 98.2803
1760.95, 96.7109, 96.4732, 96.0312, 98.2962, 98.2669, 98.3621, 96.6443, 97.278, 96.7025, 98.3772, 97.7909, 97.5459, 97.7036, 98.1002, 97.8529, 98.2229, 97.6316, 98.2272, 98.5106, 98.7807, 98.3426, 98.1877, 98.3414, 98.2843
1760.89, 96.724, 96.4692, 96.0811, 98.3186, 98.268, 98.3692, 96.6639, 97.2955, 96.7333, 98.3615, 97.7901, 97.5644, 97.7303, 98.1098, 97.8687, 98.2499, 97.6497, 98.2114, 98.5229, 98.789, 98.3481, 98.2033, 98.3398, 98.279
1760.83, 96.729, 96.4671, 96.1255, 98.3338, 98.2765, 98.3749, 96.686, 97.3175, 96.7633, 98.3571, 97.789, 97.5829, 97.7523, 98.1201, 97.8785, 98.2705, 97.6772, 98.1964, 98.5359, 98.8017, 98.3541, 98.2118, 98.337, 98.2629
1760.76, 96.729, 96.4708, 96.1652, 98.3426, 98.2896, 98.3794, 96.7106, 97.3427, 96.7908, 98.3672, 97.7901, 97.6009, 97.768, 98.1289, 97.8822, 98.2858, 97.7114, 98.186, 98.5505, 98.8183, 98.3599, 98.2133, 98.3334, 98.2367
1760.7, 96.7276, 96.4828, 96.202, 98.3467, 98.3039, 98.3816, 96.7369, 97.3683, 96.8133, 98.3923, 97.7961, 97.6172, 97.7763, 98.1349, 97.8804, 98.2989, 97.7487, 98.1829, 98.5675, 98.8383, 98.3654, 98.2101, 98.3307, 98.2028
1760.64, 96.7279, 96.504, 96.2372, 98.3485, 98.3162, 98.3803, 96.7637, 97.3914, 96.8284, 98.4314, 97.8091, 97.6303, 97.7771, 98.1382, 97.8753, 98.3125, 97.7849, 98.1884, 98.5869, 98.8608, 98.3705, 98.2056, 98.3308, 98.1651
1760.58, 96.732, 96.5339, 96.2712, 98.3499, 98.3241, 98.3745, 96.7897, 97.4097, 96.8336, 98.482, 97.8296, 97.6391, 97.7717, 98.1397, 97.8693, 98.329, 97.8167, 98.2016, 98.608, 98.8842, 98.3752, 98.2037, 98.3358, 98.1277
1760.52, 96.741, 96.5706, 96.3029, 98.352, 98.327, 98.3647, 96.8138, 97.4221, 96.8276, 98.5413, 97.8558, 97.6428, 97.7622, 98.1411, 97.8646, 98.3484, 97.8425, 98.22, 98.6292, 98.9065, 98.3789, 98.2074, 98.3473, 98.0943
1760.46, 96.7544, 96.6117, 96.3302, 98.3554, 98.3258, 98.3533, 96.8351, 97.4292, 96.8104, 98.6065, 97.8848, 97.6419, 97.7516, 98.1442, 97.8628, 98.369, 97.8625, 98.24, 98.6491, 98.9251, 98.3806, 98.2179, 98.3654, 98.0672
1760.4, 96.7714, 96.6547, 96.3509, 98.3594, 98.3229, 98.3434, 96.853, 97.4332, 96.784, 98.675, 97.9123, 97.6379, 97.7427, 98.1503, 97.864, 98.3875, 97.8781, 98.2582, 98.6664, 98.9375, 98.379, 98.2344, 98.3884, 98.0473
1760.34, 96.7913, 96.6975, 96.3634, 98.3635, 98.3212, 98.3382, 96.8669, 97.4369, 96.7522, 98.7442, 97.935, 97.6329, 97.738, 98.1599, 97.8672, 98.4002, 97.8915, 98.2721, 98.6806, 98.942, 98.373, 98.2542, 98.4131, 98.0342
1760.28, 96.8136, 96.7388, 96.3678, 98.3673, 98.3235, 98.3399, 96.877, 97.4429, 96.7199, 98.8114, 97.9515, 97.6291, 97.7389, 98.1723, 97.8706, 98.4042, 97.9048, 98.2809, 98.6919, 98.9385, 98.3623, 98.2735, 98.4352, 98.0271
1760.22, 96.8389, 96.7784, 96.3658, 98.3706, 98.3323, 98.3486, 96.8835, 97.4532, 96.6929, 98.874, 97.9625, 97.6282, 97.7456, 98.1858, 97.8722, 98.3978, 97.9197, 98.2857, 98.7011, 98.9284, 98.3476, 98.2883, 98.4503, 98.025
1760.16, 96.8677, 96.8168, 96.3604, 98.3738, 98.3492, 98.3628, 96.8875, 97.4683, 96.6762, 98.9299, 97.971, 97.6307, 97.7569, 98.1984, 97.8706, 98.3815, 97.9373, 98.2891, 98.709, 98.9149, 98.331, 98.2962, 98.4551, 98.0272
1760.1, 96.901, 96.8556, 96.355, 98.3774, 98.3745, 98.3799, 96.8904, 97.4873, 96.6729, 98.9775, 97.9811, 97.6362, 97.7711, 98.208, 97.8656, 98.3572, 97.958, 98.2939, 98.7155, 98.902, 98.3147, 98.2961, 98.448, 98.0332
1760.04, 96.9387, 96.8962, 96.3526, 98.3815, 98.4074, 98.3972, 96.894, 97.5085, 96.6841, 99.0162, 97.9965, 97.6434, 97.7857, 98.2133, 97.858, 98.3287, 97.9816, 98.3023, 98.7201, 98.8944, 98.3012, 98.2893, 98.4292, 98.0428
1759.98, 96.9798, 96.94, 96.3551, 98.3863, 98.4458, 98.4127, 96.9002, 97.5296, 96.708, 99.0466, 98.0196, 97.6505, 97.7988, 98.214, 97.8494, 98.3003, 98.0071, 98.3154, 98.7212, 98.8958, 98.2918, 98.2784, 98.4015, 98.0559
1759.92, 97.0221, 96.9871, 96.3628, 98.3909, 98.4865, 98.4255, 96.9108, 97.5486, 96.7411, 99.0699, 98.05, 97.6562, 97.809, 98.2107, 97.8417, 98.277, 98.0326, 98.3325, 98.7175, 98.9085, 98.2871, 98.2667, 98.3687, 98.0719
1759.86, 97.0625, 97.0369, 96.3756, 98.3944, 98.5255, 98.4353, 96.9271, 97.564, 96.7788, 99.0879, 98.0857, 97.6597, 97.8158, 98.2055, 97.8363, 98.263, 98.0554, 98.352, 98.7082, 98.9327, 98.2867, 98.2572, 98.336, 98.0904
1759.8, 97.0976, 97.0875, 96.3925, 98.3959, 98.5589, 98.4423, 96.9499, 97.5753, 96.8167, 99.1023, 98.123, 97.6608, 97.8197, 98.201, 97.8341, 98.2616, 98.0724, 98.3722, 98.6941, 98.9663, 98.2898, 98.252, 98.3087, 98.1109
1759.74, 97.1247, 97.1364, 96.4129, 98.3945, 98.5833, 98.4462, 96.9791, 97.5825, 96.8516, 99.115, 98.158, 97.6599, 97.8218, 98.1998, 97.8352, 98.274, 98.0805, 98.3917, 98.677, 99.0054, 98.2953, 98.2516, 98.2914, 98.1327
1759.68, 97.1426, 97.1811, 96.4363, 98.3898, 98.5965, 98.4464, 97.014, 97.5864, 96.8821, 99.1272, 98.1874, 97.6573, 97.8235, 98.2043, 97.8391, 98.2991, 98.0777, 98.4107, 98.6599, 99.0449, 98.3022, 98.2553, 98.2871, 98.1553
1759.62, 97.1519, 97.2191, 96.4626, 98.382, 98.5977, 98.442, 97.0533, 97.5883, 96.9084, 99.1399, 98.2091, 97.6533, 97.8255, 98.2158, 97.8456, 98.3335, 98.0637, 98.43, 98.6453, 99.0794, 98.3096, 98.2613, 98.297, 98.1782
1759.56, 97.155, 97.2489, 96.492, 98.3719, 98.5879, 98.4329, 97.0946, 97.5898, 96.9318, 99.1539, 98.2219, 97.6477, 97.8283, 98.2344, 97.8544, 98.3724, 98.0402, 98.4509, 98.6351, 99.1044, 98.3165, 98.2677, 98.3194, 98.2006
1759.5, 97.1557, 97.27, 96.5244, 98.3607, 98.5687, 98.4203, 97.1353, 97.5928, 96.9542, 99.1696, 98.2258, 97.6404, 97.8315, 98.2584, 97.8658, 98.4104, 98.0108, 98.4734, 98.6293, 99.1166, 98.322, 98.2724, 98.3504, 98.2214
1759.44, 97.1583, 97.2825, 96.5595, 98.3501, 98.5427, 98.4063, 97.1722, 97.5986, 96.9773, 99.1872, 98.2212, 97.6319, 97.834, 98.2853, 97.88, 98.443, 97.9804, 98.4964, 98.6264, 99.1154, 98.3254, 98.2738, 98.3842, 98.2397
1759.38, 97.1664, 97.2873, 96.5971, 98.3419, 98.5119, 98.3942, 97.2025, 97.608, 97.0025, 99.2066, 98.2089, 97.6232, 97.8351, 98.3117, 97.8971, 98.4677, 97.9536, 98.5168, 98.6239, 99.1018, 98.3266, 98.271, 98.4145, 98.2543
1759.32, 97.182, 97.2862, 96.6372, 98.3375, 98.4786, 98.3869, 97.2242, 97.6212, 97.0305, 99.2271, 98.1902, 97.6165, 97.8341, 98.3346, 97.9163, 98.484, 97.9341, 98.5308, 98.6191, 99.079, 98.3266, 98.2636, 98.436, 98.2645
1759.26, 97.2052, 97.2811, 96.6798, 98.3382, 98.4447, 98.3866, 97.237, 97.6371, 97.0611, 99.2482, 98.1671, 97.6146, 97.8312, 98.3516, 97.9365, 98.4936, 97.9236, 98.5354, 98.6107, 99.0513, 98.3271, 98.2519, 98.4457, 98.2699
1759.2, 97.234, 97.2746, 96.7245, 98.3443, 98.4124, 98.3936, 97.2421, 97.6546, 97.0938, 99.269, 98.1421, 97.6203, 97.8273, 98.362, 97.9557, 98.4993, 97.9219, 98.5294, 98.5983, 99.0229, 98.3304, 98.2361, 98.4438, 98.2708
1759.14, 97.2651, 97.2692, 96.7708, 98.3553, 98.3841, 98.4063, 97.2426, 97.6723, 97.1274, 99.2887, 98.1183, 97.6356, 97.8242, 98.3663, 97.9721, 98.5039, 97.9268, 98.5143, 98.5834, 98.9977, 98.3376, 98.217, 98.4333, 98.2678
1759.08, 97.2947, 97.2677, 96.8173, 98.37, 98.3627, 98.4218, 97.2423, 97.6896, 97.1601, 99.3067, 98.099, 97.6611, 97.8236, 98.3661, 97.9842, 98.5096, 97.9353, 98.4942, 98.5684, 98.978, 98.349, 98.1954, 98.4192, 98.2621
1759.02, 97.3195, 97.272, 96.8615, 98.3866, 98.3505, 98.437, 97.2449, 97.7067, 97.19, 99.3219, 98.0869, 97.6955, 97.8273, 98.3633, 97.9912, 98.5171, 97.9445, 98.4741, 98.5558, 98.9645, 98.3626, 98.1719, 98.407, 98.2547
1758.96, 97.3376, 97.2835, 96.9003, 98.4032, 98.3492, 98.4491, 97.253, 97.7248, 97.2155, 99.3334, 98.0839, 97.7356, 97.8363, 98.3595, 97.9933, 98.5263, 97.9521, 98.4584, 98.5478, 98.9567, 98.3751, 98.1476, 98.4007, 98.2467
1758.9, 97.3486, 97.3023, 96.9306, 98.4182, 98.3587, 98.4569, 97.2668, 97.7458, 97.2351, 99.3396, 98.0909, 97.7773, 97.8507, 98.3555, 97.9913, 98.5359, 97.9572, 98.4492, 98.5453, 98.9528, 98.3826, 98.1236, 98.4021, 98.239
1758.84, 97.354, 97.3271, 96.9503, 98.4301, 98.3769, 98.4601, 97.2849, 97.7714, 97.2488, 99.3391, 98.1078, 97.8159, 97.8697, 98.3514, 97.9865, 98.5446, 97.9602, 98.446, 98.5487, 98.9506, 98.3821, 98.1016, 98.4101, 98.232
1758.78, 97.3564, 97.3561, 96.9588, 98.4378, 98.4008, 98.4599, 97.304, 97.8025, 97.2572, 99.3302, 98.1337, 97.8476, 97.8915, 98.3475, 97.9806, 98.551, 97.9628, 98.4458, 98.5571, 98.9477, 98.3726, 98.0832, 98.4213, 98.226
1758.72, 97.3591, 97.3865, 96.9574, 98.4406, 98.4264, 98.4577, 97.3206, 97.8389, 97.2623, 99.312, 98.1676, 97.8699, 97.9135, 98.3439, 97.9746, 98.5537, 97.9668, 98.4449, 98.5696, 98.9421, 98.3556, 98.0703, 98.4314, 98.2212
1758.66, 97.3653, 97.4155, 96.9488, 98.4382, 98.4506, 98.455, 97.3321, 97.8796, 97.266, 99.2841, 98.2077, 97.8817, 97.933, 98.3421, 97.9697, 98.5519, 97.9742, 98.4406, 98.5848, 98.9323, 98.3346, 98.0645, 98.4363, 98.2175
1758.6, 97.3778, 97.4408, 96.9371, 98.4305, 98.4713, 98.4533, 97.3372, 97.9225, 97.2702, 99.2478, 98.2521, 97.8833, 97.9477, 98.3436, 97.9665, 98.5448, 97.9862, 98.4321, 98.6016, 98.9171, 98.314, 98.0668, 98.4343, 98.2152
1758.53, 97.3981, 97.4608, 96.9261, 98.4177, 98.4884, 98.4538, 97.3368, 97.9652, 97.2758, 99.2051, 98.2979, 97.8763, 97.9563, 98.3501, 97.9652, 98.5322, 98.0033, 98.4211, 98.6186, 98.8961, 98.298, 98.0773, 98.4256, 98.2147
1758.47, 97.4269, 97.4747, 96.919, 98.4007, 98.5025, 98.4573, 97.3332, 98.0056, 97.2828, 99.1593, 98.3419, 97.8627, 97.959, 98.362, 97.966, 98.5144, 98.0246, 98.4107, 98.6346, 98.8696, 98.289, 98.0948, 98.4133, 98.2169
1758.41, 97.4636, 97.4823, 96.9177, 98.3806, 98.5152, 98.4645, 97.3293, 98.0416, 97.2902, 99.1139, 98.3798, 97.8448, 97.9574, 98.3778, 97.9693, 98.4926, 98.0486, 98.404, 98.6485, 98.8387, 98.2879, 98.1171, 98.4015, 98.2232
1758.35, 97.5064, 97.484, 96.9229, 98.359, 98.5272, 98.4755, 97.3276, 98.0718, 97.2971, 99.0719, 98.4081, 97.825, 97.9547, 98.3938, 97.9752, 98.4685, 98.073, 98.4028, 98.659, 98.8056, 98.2938, 98.1414, 98.3948, 98.2349
1758.29, 97.5529, 97.4803, 96.9342, 98.3375, 98.5382, 98.4893, 97.3299, 98.0954, 97.3024, 99.0356, 98.4237, 97.8053, 97.9541, 98.405, 97.9839, 98.4439, 98.0954, 98.4071, 98.6655, 98.7733, 98.3055, 98.1646, 98.3965, 98.2534
1758.23, 97.5999, 97.4718, 96.9506, 98.3171, 98.547, 98.5039, 97.3366, 98.1116, 97.3059, 99.0059, 98.4257, 97.7877, 97.9584, 98.4068, 97.9955, 98.4205, 98.1136, 98.415, 98.6675, 98.7455, 98.3214, 98.1845, 98.4077, 98.2789
1758.17, 97.6443, 97.4592, 96.971, 98.2983, 98.5515, 98.516, 97.3477, 98.1204, 97.3077, 98.9823, 98.4151, 97.774, 97.9684, 98.396, 98.0098, 98.3996, 98.1265, 98.4241, 98.6653, 98.7261, 98.3408, 98.1995, 98.4276, 98.3103
1758.11, 97.6832, 97.4431, 96.9942, 98.2815, 98.5499, 98.5217, 97.3623, 98.1223, 97.3085, 98.9629, 98.3949, 97.7655, 97.9829, 98.373, 98.026, 98.3814, 98.1335, 98.4322, 98.6595, 98.7181, 98.3631, 98.2093, 98.453, 98.3453
1758.05, 97.7143, 97.4245, 97.019, 98.2664, 98.5407, 98.5173, 97.3799, 98.1182, 97.3085, 98.9454, 98.3692, 97.763, 97.9988, 98.3414, 98.0425, 98.3658, 98.1353, 98.4386, 98.6511, 98.7234, 98.388, 98.2142, 98.4802, 98.3803
1757.99, 97.7367, 97.405, 97.0445, 98.2535, 98.5236, 98.5005, 97.3995, 98.1098, 97.3078, 98.927, 98.3422, 97.7667, 98.012, 98.3079, 98.0576, 98.3523, 98.1331, 98.4438, 98.6412, 98.7418, 98.4147, 98.2153, 98.5055, 98.4117
1757.93, 97.7503, 97.3866, 97.0701, 98.2433, 98.4994, 98.471, 97.4203, 98.0991, 97.3059, 98.9057, 98.3175, 97.776, 98.0191, 98.2797, 98.0695, 98.3402, 98.1285, 98.4491, 98.6306, 98.771, 98.4419, 98.2136, 98.5265, 98.4363
1757.87, 97.7564, 97.3719, 97.0951, 98.2373, 98.4697, 98.4314, 97.4405, 98.0878, 97.3022, 98.8807, 98.297, 97.7894, 98.0188, 98.2634, 98.0766, 98.3296, 98.1227, 98.4558, 98.6197, 98.8067, 98.468, 98.2102, 98.5423, 98.4527
1757.81, 97.7573, 97.3633, 97.1192, 98.2367, 98.4374, 98.3864, 97.4581, 98.0774, 97.2963, 98.8525, 98.2815, 97.8053, 98.0121, 98.2622, 98.0789, 98.3202, 98.1163, 98.4644, 98.6085, 98.8436, 98.4918, 98.2058, 98.5539, 98.4612
1757.75, 97.7558, 97.363, 97.1419, 98.2426, 98.4058, 98.3422, 97.4704, 98.0683, 97.2887, 98.8231, 98.2703, 97.8217, 98.0026, 98.2761, 98.0774, 98.3122, 98.1088, 98.4741, 98.5963, 98.8763, 98.5124, 98.2007, 98.5628, 98.4636
1757.69, 97.7548, 97.3718, 97.1624, 98.255, 98.3792, 98.305, 97.4751, 98.0598, 97.2803, 98.7951, 98.2629, 97.837, 97.9951, 98.3015, 98.0745, 98.3054, 98.0994, 98.4839, 98.5822, 98.8998, 98.5302, 98.1958, 98.5702, 98.4627
1757.63, 97.7571, 97.3893, 97.1803, 98.2724, 98.3619, 98.2802, 97.4711, 98.0507, 97.2726, 98.7713, 98.2588, 97.8501, 97.9933, 98.3331, 98.0732, 98.2994, 98.0865, 98.4921, 98.5648, 98.9111, 98.5463, 98.1919, 98.5768, 98.4604
1757.57, 97.7645, 97.4129, 97.1943, 98.2927, 98.3581, 98.2713, 97.4587, 98.0389, 97.2669, 98.7533, 98.2579, 97.8605, 97.9992, 98.3651, 98.076, 98.2939, 98.0689, 98.498, 98.543, 98.9089, 98.5618, 98.1903, 98.5816, 98.4575
1757.51, 97.7781, 97.4389, 97.2038, 98.3126, 98.3703, 98.2799, 97.4405, 98.0226, 97.2647, 98.7411, 98.2607, 97.8681, 98.0117, 98.393, 98.0843, 98.2887, 98.0464, 98.5016, 98.516, 98.8943, 98.5778, 98.1922, 98.5828, 98.4534
1757.45, 97.7973, 97.4629, 97.2086, 98.3295, 98.399, 98.3051, 97.4201, 98.0006, 97.2666, 98.7334, 98.2672, 97.8732, 98.0276, 98.4141, 98.097, 98.2841, 98.0194, 98.5039, 98.4844, 98.8701, 98.5942, 98.1987, 98.5782, 98.4458
1757.39, 97.8206, 97.481, 97.2095, 98.3417, 98.4419, 98.3448, 97.4022, 97.9726, 97.2729, 98.7273, 98.2769, 97.8763, 98.0424, 98.4279, 98.1111, 98.2808, 97.9896, 98.5061, 98.4495, 98.8403, 98.6099, 98.2103, 98.5662, 98.4326
1757.33, 97.8453, 97.4906, 97.208, 98.3489, 98.4941, 98.3953, 97.3904, 97.9397, 97.2835, 98.7195, 98.2884, 97.8779, 98.0522, 98.4353, 98.1219, 98.2796, 97.9593, 98.5093, 98.4137, 98.8094, 98.623, 98.2263, 98.5466, 98.4123
1757.27, 97.8681, 97.4912, 97.2068, 98.3522, 98.549, 98.4519, 97.3874, 97.9044, 97.2983, 98.7077, 98.2994, 97.8789, 98.055, 98.4376, 98.1246, 98.2806, 97.9304, 98.5143, 98.3799, 98.7812, 98.6312, 98.245, 98.5206, 98.3855
1757.21, 97.8859, 97.4842, 97.2083, 98.3537, 98.5997, 98.5092, 97.3936, 97.8701, 97.3169, 98.6906, 98.3075, 97.8799, 98.051, 98.4365, 98.1153, 98.2831, 97.9047, 98.5215, 98.3506, 98.7586, 98.6328, 98.264, 98.4909, 98.3543
1757.15, 97.8961, 97.4731, 97.2142, 98.356, 98.6407, 98.5613, 97.4079, 97.8411, 97.3386, 98.6689, 98.3111, 97.882, 98.0422, 98.4331, 98.0925, 98.2856, 97.8829, 98.5311, 98.3275, 98.7427, 98.6267, 98.2803, 98.4608, 98.3227
1757.09, 97.8975, 97.4616, 97.2249, 98.3612, 98.6685, 98.6027, 97.4277, 97.8218, 97.3623, 98.6445, 98.3097, 97.8861, 98.0313, 98.4282, 98.0578, 98.286, 97.865, 98.543, 98.3109, 98.7328, 98.6131, 98.2912, 98.4331, 98.2947
1757.03, 97.89, 97.4534, 97.2391, 98.3703, 98.6823, 98.6288, 97.4502, 97.8157, 97.3862, 98.6199, 98.305, 97.8933, 98.0203, 98.4224, 98.0157, 98.2826, 97.8505, 98.5572, 98.2998, 98.7264, 98.5935, 98.2953, 98.4102, 98.2737
1756.97, 97.8752, 97.4507, 97.2544, 98.3833, 98.6833, 98.6371, 97.4725, 97.8248, 97.4081, 98.5973, 98.2999, 97.9043, 98.0099, 98.416, 97.9725, 98.2745, 97.8393, 98.5737, 98.2926, 98.7203, 98.5703, 98.2923, 98.3929, 98.2612
1756.91, 97.8558, 97.4544, 97.2679, 98.3988, 98.6743, 98.628, 97.4926, 97.8493, 97.4259, 98.5774, 98.2982, 97.9189, 97.9993, 98.4096, 97.9354, 98.2622, 97.8319, 98.592, 98.2873, 98.7108, 98.5466, 98.2842, 98.3811, 98.2567
1756.85, 97.8349, 97.4636, 97.2775, 98.4146, 98.6581, 98.6049, 97.5089, 97.8869, 97.4379, 98.56, 98.3032, 97.9366, 97.9872, 98.403, 97.9102, 98.2472, 97.8295, 98.6114, 98.2827, 98.6954, 98.5254, 98.2738, 98.3738, 98.2583
1756.79, 97.8163, 97.4763, 97.2829, 98.4283, 98.6378, 98.5737, 97.5206, 97.9337, 97.4435, 98.5435, 98.3167, 97.956, 97.9723, 98.3962, 97.9009, 98.2314, 97.8336, 98.6308, 98.2779, 98.673, 98.5092, 98.2649, 98.3699, 98.2629
1756.73, 97.803, 97.4903, 97.2849, 98.4374, 98.6155, 98.5412, 97.5274, 97.9843, 97.4434, 98.5257, 98.3381, 97.9751, 97.9545, 98.3888, 97.9084, 98.2162, 97.8458, 98.6487, 98.2729, 98.6442, 98.4993, 98.2609, 98.3683, 98.2677
1756.67, 97.7975, 97.5036, 97.2859, 98.4404, 98.5932, 98.5134, 97.5299, 98.0332, 97.4393, 98.5047, 98.3647, 97.9921, 97.9346, 98.3803, 97.9309, 98.2021, 97.8671, 98.6641, 98.2675, 98.6117, 98.4958, 98.2637, 98.3685, 98.2707
